PolicyNumber,CustomerID,ClaimNumber,Age,Gender,CoverageAmount,PremiumAmount,PolicyStartDate,PolicyEndDate,PolicyType,ClaimStatus,ClaimDate,ClaimAmount,Age Group,Active/ Inactive
P73,C73,C73,36,Female,14068.919921875,682.6400146484375,2023-08-01 00:00:00,2024-08-01 00:00:00,Life,Rejected,NULL,0,Adult,Inactive
P730,C730,C730,43,Male,63486.3203125,297.4200134277344,2024-04-03 00:00:00,2025-04-03 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P7300,C7300,C7300,65,Male,70173.3984375,883.5599975585938,2024-03-01 00:00:00,2025-03-01 00:00:00,Auto,Pending,28-08-2024,5491.93017578125,Elder,Active
P7301,C7301,C7301,34,Female,52508.19921875,865.3800048828125,2024-02-28 00:00:00,2025-02-28 00:00:00,Auto,Rejected,NULL,0,Adult,Active
P7302,C7302,C7302,56,Male,36676.0390625,186.83999633789062,2024-02-08 00:00:00,2025-02-08 00:00:00,Life,Settled,01-11-2024,4512.6201171875,Adult,Active
P7303,C7303,C7303,32,Female,32769.66015625,623.4600219726562,2023-08-26 00:00:00,2024-08-26 00:00:00,Travel,Rejected,NULL,0,Adult,Inactive
P7304,C7304,C7304,47,Male,54236.01953125,449.010009765625,2024-03-03 00:00:00,2025-03-03 00:00:00,Home,Pending,01-07-2024,4048.919921875,Adult,Active
P7305,C7305,C7305,22,Female,37521.48046875,228.7899932861328,2024-01-15 00:00:00,2025-01-15 00:00:00,Home,Rejected,NULL,0,Young Adult,Active
P7306,C7306,C7306,67,Male,80755.0703125,569.989990234375,2024-01-28 00:00:00,2025-01-28 00:00:00,Auto,Settled,05-12-2024,5494.64013671875,Elder,Active
P7307,C7307,C7307,27,Female,109116.3671875,655.1500244140625,2023-07-19 00:00:00,2024-07-19 00:00:00,Travel,Settled,13-06-2024,938.219970703125,Adult,Inactive
P7308,C7308,C7308,43,Male,35181.33984375,476.3299865722656,2024-06-03 00:00:00,2025-06-03 00:00:00,Auto,Settled,12-05-2025,4187.1298828125,Adult,Active
P7309,C7309,C7309,44,Female,103867.1796875,715.75,2023-11-19 00:00:00,2024-11-19 00:00:00,Travel,Settled,05-12-2023,3432.199951171875,Adult,Active
P731,C731,C731,53,Female,34083.76953125,255.52000427246094,2024-02-20 00:00:00,2025-02-20 00:00:00,Travel,Pending,05-07-2024,4996.97998046875,Adult,Active
P7310,C7310,C7310,25,Male,74905.9375,734.030029296875,2024-02-25 00:00:00,2025-02-25 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P7311,C7311,C7311,57,Female,91980.203125,129.57000732421875,2023-12-28 00:00:00,2024-12-28 00:00:00,Travel,Settled,28-02-2024,2597.659912109375,Adult,Active
P7312,C7312,C7312,47,Male,72882.3203125,207.69000244140625,2023-09-07 00:00:00,2024-09-07 00:00:00,Travel,Pending,11-02-2024,3343.5,Adult,Inactive
P7313,C7313,C7313,76,Female,25156.19921875,994.0399780273438,2023-07-28 00:00:00,2024-07-28 00:00:00,Life,Rejected,NULL,0,Elder,Inactive
P7314,C7314,C7314,33,Male,35695.94921875,800.719970703125,2024-02-16 00:00:00,2025-02-16 00:00:00,Health,Settled,27-01-2025,2524.219970703125,Adult,Active
P7315,C7315,C7315,40,Female,92243.2265625,306.70001220703125,2023-12-04 00:00:00,2024-12-04 00:00:00,Auto,Rejected,NULL,0,Adult,Active
P7316,C7316,C7316,75,Male,107409.3671875,690.1900024414062,2023-10-28 00:00:00,2024-10-28 00:00:00,Health,Pending,24-11-2023,3695.780029296875,Elder,Active
P7317,C7317,C7317,45,Female,32606.400390625,607.7000122070312,2024-03-22 00:00:00,2025-03-22 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P7318,C7318,C7318,76,Male,109563.9296875,329.69000244140625,2024-02-15 00:00:00,2025-02-15 00:00:00,Travel,Settled,08-06-2024,5232.25,Elder,Active
P7319,C7319,C7319,80,Female,59090.73828125,104.87000274658203,2024-01-09 00:00:00,2025-01-09 00:00:00,Life,Rejected,NULL,0,Elder,Active
P732,C732,C732,18,Male,23528.640625,408.3599853515625,2024-02-18 00:00:00,2025-02-18 00:00:00,Travel,Settled,02-01-2025,853.1599731445312,Young Adult,Active
P7320,C7320,C7320,41,Male,55876.0390625,999.030029296875,2023-07-17 00:00:00,2024-07-17 00:00:00,Travel,Rejected,NULL,0,Adult,Inactive
P7321,C7321,C7321,42,Female,95347.84375,685.8900146484375,2023-12-25 00:00:00,2024-12-25 00:00:00,Health,Rejected,NULL,0,Adult,Active
P7322,C7322,C7322,87,Male,47144.7109375,525.1099853515625,2024-02-05 00:00:00,2025-02-05 00:00:00,Travel,Settled,15-04-2024,1590.9300537109375,Elder,Active
P7323,C7323,C7323,23,Female,77182.546875,467.6400146484375,2024-01-02 00:00:00,2025-01-02 00:00:00,Travel,Rejected,NULL,0,Young Adult,Active
P7324,C7324,C7324,58,Male,89597.9296875,337.6300048828125,2024-03-12 00:00:00,2025-03-12 00:00:00,Health,Pending,13-10-2024,4750.06005859375,Adult,Active
P7325,C7325,C7325,70,Female,82891.6328125,496.7200012207031,2023-09-30 00:00:00,2024-09-30 00:00:00,Home,Settled,07-10-2023,2031.6099853515625,Elder,Inactive
P7326,C7326,C7326,59,Male,27519.5703125,728.219970703125,2024-02-19 00:00:00,2025-02-19 00:00:00,Auto,Rejected,NULL,0,Adult,Active
P7327,C7327,C7327,19,Female,35479.671875,148.86000061035156,2023-10-01 00:00:00,2024-10-01 00:00:00,Travel,Rejected,NULL,0,Young Adult,Inactive
P7328,C7328,C7328,58,Male,75698.8671875,419.5299987792969,2024-05-29 00:00:00,2025-05-29 00:00:00,Health,Rejected,NULL,0,Adult,Active
P7329,C7329,C7329,72,Female,66719.7734375,708.719970703125,2023-10-08 00:00:00,2024-10-08 00:00:00,Travel,Rejected,NULL,0,Elder,Inactive
P733,C733,C733,20,Female,105008.890625,775.22998046875,2024-06-04 00:00:00,2025-06-04 00:00:00,Auto,Rejected,NULL,0,Young Adult,Active
P7330,C7330,C7330,55,Male,73521.0234375,568.6099853515625,2024-04-19 00:00:00,2025-04-19 00:00:00,Home,Pending,17-11-2024,2154.429931640625,Adult,Active
P7331,C7331,C7331,22,Female,11691.900390625,621.4500122070312,2024-03-18 00:00:00,2025-03-18 00:00:00,Health,Pending,27-03-2024,830.260009765625,Young Adult,Active
P7332,C7332,C7332,47,Male,11931.76953125,785.6500244140625,2023-07-20 00:00:00,2024-07-20 00:00:00,Health,Pending,30-06-2024,4209.77001953125,Adult,Inactive
P7333,C7333,C7333,54,Female,69734.7109375,253.6199951171875,2024-04-21 00:00:00,2025-04-21 00:00:00,Life,Rejected,NULL,0,Adult,Active
P7334,C7334,C7334,45,Male,85265.0078125,225.77000427246094,2024-05-12 00:00:00,2025-05-12 00:00:00,Health,Settled,12-10-2024,5067.7001953125,Adult,Active
P7335,C7335,C7335,47,Female,57199.76953125,768.6400146484375,2024-05-14 00:00:00,2025-05-14 00:00:00,Health,Settled,30-01-2025,3039.360107421875,Adult,Active
P7336,C7336,C7336,29,Male,14336.9501953125,1002.780029296875,2024-06-03 00:00:00,2025-06-03 00:00:00,Auto,Rejected,NULL,0,Adult,Active
P7337,C7337,C7337,47,Female,42631.08984375,280.6000061035156,2023-09-26 00:00:00,2024-09-26 00:00:00,Auto,Pending,03-04-2024,4197.0400390625,Adult,Inactive
P7338,C7338,C7338,85,Male,97726.9609375,888.2100219726562,2024-02-20 00:00:00,2025-02-20 00:00:00,Home,Rejected,NULL,0,Elder,Active
P7339,C7339,C7339,63,Female,77092.6875,678.52001953125,2024-05-19 00:00:00,2025-05-19 00:00:00,Health,Settled,13-05-2025,3921.469970703125,Elder,Active
P734,C734,C734,40,Male,69006.28125,214.9499969482422,2023-12-22 00:00:00,2024-12-22 00:00:00,Life,Settled,10-02-2024,2559.89990234375,Adult,Active
P7340,C7340,C7340,53,Male,35239.83984375,170.66000366210938,2024-03-04 00:00:00,2025-03-04 00:00:00,Life,Rejected,NULL,0,Adult,Active
P7341,C7341,C7341,46,Female,37128.3984375,669.6300048828125,2024-05-06 00:00:00,2025-05-06 00:00:00,Health,Settled,07-02-2025,3841.52001953125,Adult,Active
P7342,C7342,C7342,75,Male,89333.5234375,307.739990234375,2023-10-05 00:00:00,2024-10-05 00:00:00,Health,Rejected,NULL,0,Elder,Inactive
P7343,C7343,C7343,61,Female,68601.6875,773.1099853515625,2023-10-29 00:00:00,2024-10-29 00:00:00,Travel,Pending,04-12-2023,5234.77001953125,Elder,Active
P7344,C7344,C7344,38,Male,40657.3515625,115.41000366210938,2024-02-09 00:00:00,2025-02-09 00:00:00,Health,Settled,12-06-2024,2418.43994140625,Adult,Active
P7345,C7345,C7345,74,Female,25083.16015625,899.489990234375,2023-11-27 00:00:00,2024-11-27 00:00:00,Health,Pending,20-10-2024,4214.6201171875,Elder,Active
P7346,C7346,C7346,82,Male,43597.80859375,562.1099853515625,2024-01-25 00:00:00,2025-01-25 00:00:00,Home,Settled,18-12-2024,553.7000122070312,Elder,Active
P7347,C7347,C7347,84,Female,36089.87890625,780.739990234375,2024-01-18 00:00:00,2025-01-18 00:00:00,Health,Rejected,NULL,0,Elder,Active
P7348,C7348,C7348,33,Male,79162.1796875,141.19000244140625,2023-12-17 00:00:00,2024-12-17 00:00:00,Health,Rejected,NULL,0,Adult,Active
P7349,C7349,C7349,78,Female,52932.23046875,761.1699829101562,2023-10-13 00:00:00,2024-10-13 00:00:00,Auto,Pending,10-05-2024,1034.719970703125,Elder,Active
P735,C735,C735,77,Female,104443.703125,475.42999267578125,2024-03-31 00:00:00,2025-03-31 00:00:00,Travel,Pending,11-06-2024,5391.0400390625,Elder,Active
P7350,C7350,C7350,66,Male,83116.1796875,211.94000244140625,2023-11-17 00:00:00,2024-11-17 00:00:00,Life,Pending,22-03-2024,5465.25,Elder,Active
P7351,C7351,C7351,46,Female,18235.470703125,854.47998046875,2023-07-31 00:00:00,2024-07-31 00:00:00,Travel,Rejected,NULL,0,Adult,Inactive
P7352,C7352,C7352,30,Male,17577.640625,836.9600219726562,2023-07-30 00:00:00,2024-07-30 00:00:00,Travel,Rejected,NULL,0,Adult,Inactive
P7353,C7353,C7353,40,Female,59208.69921875,789.9299926757812,2023-08-11 00:00:00,2024-08-11 00:00:00,Health,Rejected,NULL,0,Adult,Inactive
P7354,C7354,C7354,31,Male,87507.140625,461.0400085449219,2023-12-19 00:00:00,2024-12-19 00:00:00,Travel,Pending,30-08-2024,895.8400268554688,Adult,Active
P7355,C7355,C7355,79,Female,66045.390625,890.5,2023-08-22 00:00:00,2024-08-22 00:00:00,Life,Pending,22-01-2024,5147.75,Elder,Inactive
P7356,C7356,C7356,78,Male,42027.4296875,515.8200073242188,2024-04-08 00:00:00,2025-04-08 00:00:00,Auto,Pending,29-06-2024,685.780029296875,Elder,Active
P7357,C7357,C7357,67,Female,36373.51171875,772.0999755859375,2023-10-24 00:00:00,2024-10-24 00:00:00,Travel,Pending,12-12-2023,4090.360107421875,Elder,Active
P7358,C7358,C7358,58,Male,68674.7421875,764.0800170898438,2023-09-10 00:00:00,2024-09-10 00:00:00,Health,Rejected,NULL,0,Adult,Inactive
P7359,C7359,C7359,73,Female,45436.3203125,346.3900146484375,2024-04-02 00:00:00,2025-04-02 00:00:00,Health,Rejected,NULL,0,Elder,Active
P736,C736,C736,20,Male,107756.5078125,938.5900268554688,2023-08-18 00:00:00,2024-08-18 00:00:00,Travel,Pending,15-06-2024,5058.31982421875,Young Adult,Inactive
P7360,C7360,C7360,45,Male,33189.9609375,380.9700012207031,2023-08-01 00:00:00,2024-08-01 00:00:00,Auto,Pending,11-06-2024,2492.219970703125,Adult,Inactive
P7361,C7361,C7361,67,Female,104332.15625,250.94000244140625,2023-10-03 00:00:00,2024-10-03 00:00:00,Life,Rejected,NULL,0,Elder,Inactive
P7362,C7362,C7362,28,Male,18959.2109375,353.19000244140625,2023-12-02 00:00:00,2024-12-02 00:00:00,Health,Settled,31-03-2024,1713.239990234375,Adult,Active
P7363,C7363,C7363,76,Female,17465.419921875,497.1400146484375,2024-03-14 00:00:00,2025-03-14 00:00:00,Auto,Rejected,NULL,0,Elder,Active
P7364,C7364,C7364,84,Male,62294.33984375,555.9099731445312,2024-06-22 00:00:00,2025-06-22 00:00:00,Travel,Settled,29-09-2024,3283.8701171875,Elder,Active
P7365,C7365,C7365,58,Female,21631.609375,303.260009765625,2023-08-24 00:00:00,2024-08-24 00:00:00,Health,Rejected,NULL,0,Adult,Inactive
P7366,C7366,C7366,29,Male,35176.94921875,786.489990234375,2023-08-26 00:00:00,2024-08-26 00:00:00,Travel,Pending,12-05-2024,2381.10009765625,Adult,Inactive
P7367,C7367,C7367,42,Female,33259.8984375,593.7899780273438,2024-03-09 00:00:00,2025-03-09 00:00:00,Life,Rejected,NULL,0,Adult,Active
P7368,C7368,C7368,78,Male,81331.0703125,714.97998046875,2023-07-29 00:00:00,2024-07-29 00:00:00,Auto,Settled,20-07-2024,4267.22021484375,Elder,Inactive
P7369,C7369,C7369,67,Female,75987.2578125,250.39999389648438,2023-09-26 00:00:00,2024-09-26 00:00:00,Life,Rejected,NULL,0,Elder,Inactive
P737,C737,C737,78,Female,25823.58984375,463.3599853515625,2023-10-23 00:00:00,2024-10-23 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P7370,C7370,C7370,61,Male,69406.0390625,963.6799926757812,2023-07-25 00:00:00,2024-07-25 00:00:00,Travel,Rejected,NULL,0,Elder,Inactive
P7371,C7371,C7371,68,Female,56458.55078125,683.260009765625,2023-07-23 00:00:00,2024-07-23 00:00:00,Home,Pending,04-06-2024,1223.3199462890625,Elder,Inactive
P7372,C7372,C7372,49,Male,96655.671875,106.16000366210938,2024-02-18 00:00:00,2025-02-18 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P7373,C7373,C7373,59,Female,91105.8515625,785.239990234375,2023-11-15 00:00:00,2024-11-15 00:00:00,Health,Settled,30-12-2023,1768.010009765625,Adult,Active
P7374,C7374,C7374,33,Male,36396.51171875,991.6099853515625,2023-10-29 00:00:00,2024-10-29 00:00:00,Travel,Pending,21-07-2024,1556.1800537109375,Adult,Active
P7375,C7375,C7375,68,Female,58582.7890625,733.47998046875,2023-11-12 00:00:00,2024-11-12 00:00:00,Auto,Rejected,NULL,0,Elder,Active
P7376,C7376,C7376,72,Male,11492.75,466.9200134277344,2023-08-27 00:00:00,2024-08-27 00:00:00,Auto,Settled,25-04-2024,1956.4599609375,Elder,Inactive
P7377,C7377,C7377,84,Female,61505.44140625,433.739990234375,2024-06-22 00:00:00,2025-06-22 00:00:00,Auto,Rejected,NULL,0,Elder,Active
P7378,C7378,C7378,21,Male,28890.630859375,314.95001220703125,2024-05-05 00:00:00,2025-05-05 00:00:00,Health,Rejected,NULL,0,Young Adult,Active
P7379,C7379,C7379,74,Female,72074.359375,1032.8699951171875,2024-01-12 00:00:00,2025-01-12 00:00:00,Travel,Settled,11-09-2024,3826.22998046875,Elder,Active
P738,C738,C738,77,Male,29337.73046875,506.9800109863281,2024-01-12 00:00:00,2025-01-12 00:00:00,Health,Settled,06-02-2024,4147.89013671875,Elder,Active
P7380,C7380,C7380,79,Male,91077.6796875,599.4500122070312,2023-11-06 00:00:00,2024-11-06 00:00:00,Travel,Pending,21-11-2023,3832.010009765625,Elder,Active
P7381,C7381,C7381,74,Female,19666.720703125,908.760009765625,2023-11-20 00:00:00,2024-11-20 00:00:00,Health,Settled,14-08-2024,3803.81005859375,Elder,Active
P7382,C7382,C7382,44,Male,45136.62109375,352.30999755859375,2023-09-22 00:00:00,2024-09-22 00:00:00,Health,Rejected,NULL,0,Adult,Inactive
P7383,C7383,C7383,39,Female,62180.6015625,1076.989990234375,2023-10-30 00:00:00,2024-10-30 00:00:00,Life,Pending,14-08-2024,1292.739990234375,Adult,Active
P7384,C7384,C7384,81,Male,79190.8984375,260.6300048828125,2024-03-15 00:00:00,2025-03-15 00:00:00,Health,Settled,11-10-2024,4108.490234375,Elder,Active
P7385,C7385,C7385,50,Female,52895.98046875,539.6300048828125,2024-04-06 00:00:00,2025-04-06 00:00:00,Health,Settled,10-01-2025,966.3499755859375,Adult,Active
P7386,C7386,C7386,51,Male,65097.5,533.2000122070312,2023-11-14 00:00:00,2024-11-14 00:00:00,Life,Settled,19-09-2024,4998.5,Adult,Active
P7387,C7387,C7387,86,Female,109943.171875,504.8299865722656,2023-08-15 00:00:00,2024-08-15 00:00:00,Health,Settled,04-11-2023,2516.919921875,Elder,Inactive
P7388,C7388,C7388,80,Male,16675.58984375,687.5900268554688,2023-08-28 00:00:00,2024-08-28 00:00:00,Auto,Rejected,NULL,0,Elder,Inactive
P7389,C7389,C7389,26,Female,82595.75,131.1300048828125,2024-05-16 00:00:00,2025-05-16 00:00:00,Life,Settled,27-09-2024,4899.39013671875,Adult,Active
P739,C739,C739,54,Female,73042.171875,905.5999755859375,2024-01-30 00:00:00,2025-01-30 00:00:00,Auto,Pending,06-02-2024,5348.10986328125,Adult,Active
P7390,C7390,C7390,82,Male,62546.76953125,722.780029296875,2024-03-16 00:00:00,2025-03-16 00:00:00,Health,Settled,02-10-2024,4589.33984375,Elder,Active
P7391,C7391,C7391,25,Female,84004.78125,475.5,2023-07-29 00:00:00,2024-07-29 00:00:00,Life,Rejected,NULL,0,Adult,Inactive
P7392,C7392,C7392,82,Male,49844.75,557.97998046875,2023-08-13 00:00:00,2024-08-13 00:00:00,Health,Settled,28-01-2024,1681.030029296875,Elder,Inactive
P7393,C7393,C7393,36,Female,16020.76953125,839.239990234375,2024-03-12 00:00:00,2025-03-12 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P7394,C7394,C7394,66,Male,51923.8984375,953.6099853515625,2023-07-24 00:00:00,2024-07-24 00:00:00,Travel,Settled,24-11-2023,5382.3798828125,Elder,Inactive
P7395,C7395,C7395,70,Female,17588.33984375,480.9700012207031,2024-06-01 00:00:00,2025-06-01 00:00:00,Health,Rejected,NULL,0,Elder,Active
P7396,C7396,C7396,49,Male,63644.48046875,425.30999755859375,2024-06-06 00:00:00,2025-06-06 00:00:00,Travel,Settled,21-06-2024,2307.85009765625,Adult,Active
P7397,C7397,C7397,76,Female,75746.96875,590.530029296875,2023-11-13 00:00:00,2024-11-13 00:00:00,Health,Rejected,NULL,0,Elder,Active
P7398,C7398,C7398,30,Male,11611.3603515625,525.1300048828125,2023-10-25 00:00:00,2024-10-25 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P7399,C7399,C7399,28,Female,62799.359375,652.510009765625,2023-12-21 00:00:00,2024-12-21 00:00:00,Travel,Pending,27-03-2024,2742.10009765625,Adult,Active
P74,C74,C74,49,Male,68195.6796875,984.1799926757812,2024-06-25 00:00:00,2025-06-25 00:00:00,Travel,Settled,16-12-2024,5336.41015625,Adult,Active
P740,C740,C740,63,Male,23182.4296875,607.0999755859375,2023-08-31 00:00:00,2024-08-31 00:00:00,Auto,Settled,08-05-2024,672.0800170898438,Elder,Inactive
P7400,C7400,C7400,70,Male,73987.828125,763.2100219726562,2023-11-03 00:00:00,2024-11-03 00:00:00,Travel,Settled,18-12-2023,5004.64990234375,Elder,Active
P7401,C7401,C7401,44,Female,56865.62109375,962.3200073242188,2024-04-16 00:00:00,2025-04-16 00:00:00,Home,Settled,12-08-2024,3138.320068359375,Adult,Active
P7402,C7402,C7402,83,Male,32057.8203125,1024.02001953125,2023-07-17 00:00:00,2024-07-17 00:00:00,Auto,Settled,13-07-2024,3812.030029296875,Elder,Inactive
P7403,C7403,C7403,57,Female,45424.87890625,180.6999969482422,2023-08-18 00:00:00,2024-08-18 00:00:00,Home,Rejected,NULL,0,Adult,Inactive
P7404,C7404,C7404,23,Male,23873.919921875,1010.8900146484375,2023-07-29 00:00:00,2024-07-29 00:00:00,Travel,Rejected,NULL,0,Young Adult,Inactive
P7405,C7405,C7405,57,Female,72903.3125,468.4200134277344,2024-03-31 00:00:00,2025-03-31 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P7406,C7406,C7406,51,Male,106096.890625,858.6699829101562,2023-10-21 00:00:00,2024-10-21 00:00:00,Life,Settled,10-07-2024,3948.81005859375,Adult,Active
P7407,C7407,C7407,63,Female,100236.2265625,638.22998046875,2023-10-28 00:00:00,2024-10-28 00:00:00,Health,Rejected,NULL,0,Elder,Active
P7408,C7408,C7408,35,Male,15747,1066.030029296875,2024-02-08 00:00:00,2025-02-08 00:00:00,Life,Rejected,NULL,0,Adult,Active
P7409,C7409,C7409,33,Female,102772.578125,719.8800048828125,2023-10-21 00:00:00,2024-10-21 00:00:00,Auto,Rejected,NULL,0,Adult,Active
P741,C741,C741,79,Female,69347.8515625,551.3499755859375,2024-01-22 00:00:00,2025-01-22 00:00:00,Health,Settled,11-02-2024,2693.969970703125,Elder,Active
P7410,C7410,C7410,48,Male,104687.609375,206.94000244140625,2024-05-04 00:00:00,2025-05-04 00:00:00,Travel,Pending,29-06-2024,2991.889892578125,Adult,Active
P7411,C7411,C7411,56,Female,53770.96875,1042.6300048828125,2024-07-11 00:00:00,2025-07-11 00:00:00,Travel,Rejected,NULL,0,Adult,Active
P7412,C7412,C7412,65,Male,99623.7734375,497.95001220703125,2024-03-24 00:00:00,2025-03-24 00:00:00,Life,Rejected,NULL,0,Elder,Active
P7413,C7413,C7413,44,Female,91036.84375,846.3200073242188,2024-06-25 00:00:00,2025-06-25 00:00:00,Auto,Rejected,NULL,0,Adult,Active
P7414,C7414,C7414,85,Male,73466.3671875,655.469970703125,2024-06-25 00:00:00,2025-06-25 00:00:00,Travel,Settled,27-11-2024,1174.27001953125,Elder,Active
P7415,C7415,C7415,77,Female,105925.046875,625.6199951171875,2023-10-06 00:00:00,2024-10-06 00:00:00,Home,Pending,08-04-2024,3018.449951171875,Elder,Inactive
P7416,C7416,C7416,36,Male,25734.529296875,971.5599975585938,2024-05-14 00:00:00,2025-05-14 00:00:00,Health,Settled,28-08-2024,723.2100219726562,Adult,Active
P7417,C7417,C7417,81,Female,24411.69921875,378.5299987792969,2023-07-25 00:00:00,2024-07-25 00:00:00,Health,Rejected,NULL,0,Elder,Inactive
P7418,C7418,C7418,23,Male,40734.6484375,981.989990234375,2024-02-29 00:00:00,2025-02-28 00:00:00,Travel,Rejected,NULL,0,Young Adult,Active
P7419,C7419,C7419,24,Female,105721.4765625,1092.4300537109375,2023-11-20 00:00:00,2024-11-20 00:00:00,Home,Rejected,NULL,0,Young Adult,Active
P742,C742,C742,27,Male,52020.0703125,1055.75,2023-10-20 00:00:00,2024-10-20 00:00:00,Travel,Settled,02-07-2024,2621.330078125,Adult,Active
P7420,C7420,C7420,49,Male,55149.1796875,359.1499938964844,2023-08-03 00:00:00,2024-08-03 00:00:00,Travel,Rejected,NULL,0,Adult,Inactive
P7421,C7421,C7421,80,Female,53667.5390625,631.6599731445312,2023-08-10 00:00:00,2024-08-10 00:00:00,Auto,Rejected,NULL,0,Elder,Inactive
P7422,C7422,C7422,86,Male,20033.330078125,994.1599731445312,2023-10-24 00:00:00,2024-10-24 00:00:00,Travel,Rejected,NULL,0,Elder,Active
P7423,C7423,C7423,45,Female,87233.0703125,396.4800109863281,2023-11-12 00:00:00,2024-11-12 00:00:00,Travel,Settled,28-01-2024,4110.18017578125,Adult,Active
P7424,C7424,C7424,66,Male,101317.1875,954.9400024414062,2024-03-28 00:00:00,2025-03-28 00:00:00,Home,Settled,08-03-2025,1661.4300537109375,Elder,Active
P7425,C7425,C7425,77,Female,97288.46875,773.4299926757812,2024-05-27 00:00:00,2025-05-27 00:00:00,Travel,Pending,28-05-2024,1807.68994140625,Elder,Active
P7426,C7426,C7426,23,Male,77237.0625,672.8099975585938,2024-07-10 00:00:00,2025-07-10 00:00:00,Health,Settled,28-02-2025,4999.06982421875,Young Adult,Active
P7427,C7427,C7427,62,Female,90228.7734375,524.4000244140625,2023-08-14 00:00:00,2024-08-14 00:00:00,Home,Settled,21-03-2024,782.739990234375,Elder,Inactive
